cell_type	cell_size	epochs	embedding_size	train_loss	test_loss
LSTM	32.0	400.0	23.0	0.008962425403296947	0.553605318069458
GRU	16.0	400.0	9.0	0.003108372678980232	3.3864288330078125
GRU	512.0	200.0	4.0	0.03643538057804109	2.564482450485229
GRU	128.0	300.0	12.0	0.002995845163241029	3.625491857528688
LSTM	32.0	100.0	16.0	0.05164774507284165	2.441084861755371
GRU	512.0	100.0	4.0	0.03987465426325798	0.2407556921243668
GRU	256.0	100.0	8.0	0.041479114443063736	0.2939390540122986
LSTM	512.0	300.0	12.0	0.018733443692326542	2.5794243812561035
LSTM	256.0	300.0	11.0	0.015373867936432363	3.290287733078003
GRU	64.0	300.0	28.0	0.005145593546330929	2.778062105178833
LSTM	64.0	400.0	11.0	0.008146706037223339	4.109070777893066
LSTM	16.0	100.0	10.0	0.06306906789541245	2.7677156925201416
GRU	256.0	300.0	10.0	0.005673512350767851	3.735657215118408
GRU	256.0	300.0	14.0	0.004418193362653256	1.0971184968948364
GRU	64.0	300.0	14.0	0.005183986388146877	7.512633800506593
LSTM	64.0	400.0	4.0	0.01429641339927912	3.1654536724090576
LSTM	16.0	200.0	22.0	0.02550988830626011	3.4316892623901367
GRU	64.0	200.0	12.0	0.028084522113204	1.0663819313049316
LSTM	256.0	300.0	13.0	0.016897298395633698	0.5316595435142517
LSTM	256.0	300.0	2.0	0.031191973015666005	5.170953750610352
GRU	256.0	100.0	9.0	0.03827318549156189	0.3088533282279968
GRU	32.0	100.0	5.0	0.04412803053855896	1.6307592391967771
LSTM	16.0	200.0	21.0	0.0358014814555645	0.5478649139404297
GRU	256.0	300.0	29.0	0.0024943251628428693	3.3866426944732666
GRU	256.0	100.0	15.0	0.04352496936917305	3.740688562393189
GRU	32.0	100.0	18.0	0.03860874101519585	2.494791269302368
LSTM	128.0	400.0	23.0	0.009514981880784036	1.7884460687637331
LSTM	16.0	200.0	19.0	0.03160296380519867	3.0209197998046875
GRU	64.0	200.0	9.0	0.015002782456576824	0.4799127578735352
LSTM	16.0	300.0	3.0	0.035974979400634766	0.3774107694625855
GRU	512.0	100.0	18.0	0.03696108609437943	1.575838565826416
LSTM	32.0	300.0	28.0	0.01573377102613449	4.333510398864746
GRU	64.0	300.0	28.0	0.003294809488579631	2.882635593414306
GRU	256.0	200.0	13.0	0.01706441305577755	5.127635955810547
GRU	256.0	300.0	5.0	0.005144237540662289	3.0351853370666504
GRU	256.0	300.0	3.0	0.004074373748153447	1.7722883224487305
LSTM	16.0	200.0	22.0	0.03491643816232681	3.1966397762298584
GRU	256.0	300.0	25.0	0.003354312852025032	0.3405367434024811
LSTM	32.0	200.0	23.0	0.026212755590677258	3.324899911880493
GRU	256.0	300.0	19.0	0.004389614798128605	0.3372281491756439
GRU	256.0	300.0	20.0	0.002563765970990061	5.251348972320557
GRU	16.0	300.0	24.0	0.006885243579745293	6.369754314422607
GRU	64.0	400.0	27.0	0.0016975967446342108	6.329884052276611
LSTM	128.0	200.0	10.0	0.02791307121515274	4.433637619018555
GRU	32.0	100.0	7.0	0.050606194883584976	2.5364487171173096
GRU	32.0	200.0	7.0	0.011561221443116665	0.4310529530048369
GRU	512.0	200.0	13.0	0.02056173607707024	0.6550958156585693
GRU	32.0	400.0	24.0	0.0022143528331071143	1.634064555168152
LSTM	128.0	100.0	17.0	0.05477149784564972	2.427608013153076
GRU	64.0	100.0	22.0	0.0453093908727169	2.69478702545166
GRU	32.0	400.0	9.0	0.003512463066726923	0.3987308740615845
GRU	64.0	200.0	9.0	0.028714707121253014	4.987668037414551
LSTM	256.0	400.0	13.0	0.007640919648110866	1.0325047969818115
GRU	32.0	200.0	19.0	0.009407458826899529	1.981329679489136
LSTM	16.0	100.0	24.0	0.05360085889697075	1.8029698133468628
GRU	32.0	400.0	16.0	0.0016680433182045815	5.90448522567749
LSTM	512.0	100.0	23.0	0.04129193723201752	0.3342783749103546
GRU	32.0	300.0	13.0	0.007117771077901125	0.4533071219921112
GRU	128.0	300.0	8.0	0.006973343435674907	0.4727957248687744
GRU	256.0	300.0	11.0	0.0028744006995111704	5.824920654296875
GRU	16.0	200.0	18.0	0.015497077256441116	0.8515112400054932
GRU	32.0	400.0	17.0	0.0019259750843048094	8.203076362609862
LSTM	32.0	100.0	6.0	0.05811292678117753	2.8939766883850098
GRU	16.0	300.0	9.0	0.004980804864317179	5.945753574371338
GRU	16.0	100.0	6.0	0.05531055480241776	1.9577195644378664
LSTM	32.0	400.0	12.0	0.006704640574753285	4.9259352684021
LSTM	32.0	300.0	28.0	0.018128374591469758	4.821885585784912
LSTM	128.0	100.0	22.0	0.04594636708498001	1.9780941009521484
LSTM	128.0	200.0	13.0	0.03270639106631279	1.8589977025985718
GRU	64.0	200.0	29.0	0.01881870999932289	4.771026134490967
GRU	512.0	400.0	22.0	0.001203508349135518	1.5869816541671753
LSTM	64.0	400.0	29.0	0.007106260862201451	4.32700777053833
LSTM	512.0	400.0	2.0	0.009385339915752413	2.1363074779510502
GRU	256.0	400.0	13.0	0.0013326061889529224	7.16180944442749
LSTM	64.0	300.0	15.0	0.013935535214841366	3.887374877929688
GRU	256.0	400.0	17.0	0.0014142378931865096	5.306565284729004
LSTM	128.0	400.0	22.0	0.007631682325154544	1.4919530153274536
LSTM	64.0	100.0	17.0	0.05225768685340881	2.565471887588501
LSTM	16.0	200.0	5.0	0.04287620633840561	0.466682106256485
LSTM	512.0	100.0	11.0	0.04336889833211899	0.17473378777503967
GRU	64.0	400.0	16.0	0.0017177923582494259	0.3456988036632538
LSTM	32.0	100.0	3.0	0.05925387516617775	2.6422932147979736
LSTM	256.0	400.0	5.0	0.009418354369699957	5.600562572479248
GRU	16.0	200.0	24.0	0.032146092504262924	4.2522220611572275
LSTM	32.0	400.0	19.0	0.007861904799938202	4.2867279052734375
LSTM	128.0	400.0	28.0	0.006641428917646408	2.092123985290528
GRU	128.0	100.0	23.0	0.04104254767298698	1.980830669403076
GRU	64.0	400.0	20.0	0.0019263770664110784	8.8544921875
LSTM	64.0	400.0	17.0	0.007267701905220747	1.6704797744750977
LSTM	256.0	400.0	21.0	0.005495305638760328	3.6340889930725098
GRU	32.0	300.0	15.0	0.004264979623258114	7.388729572296143
LSTM	16.0	300.0	12.0	0.025471339002251625	2.944150447845459
LSTM	64.0	300.0	6.0	0.025044005364179608	0.5149994492530823
GRU	16.0	400.0	14.0	0.002714476780965925	5.309974670410156
LSTM	16.0	200.0	29.0	0.036553364247083664	3.9555051326751713
GRU	64.0	200.0	29.0	0.011482175439596176	0.9299436807632446
LSTM	64.0	100.0	25.0	0.045427799224853516	1.6693778038024902
GRU	512.0	100.0	6.0	0.043021995574235916	3.2927916049957275
GRU	64.0	200.0	28.0	0.016320036724209785	1.6191257238388062
LSTM	512.0	300.0	29.0	0.012770611792802807	4.297828674316406
GRU	256.0	400.0	11.0	0.0018481963779777288	2.8512794971466064
GRU	512.0	400.0	25.0	0.0012133993441239	0.4279786348342896
GRU	512.0	400.0	14.0	0.0012946395436301827	0.414161741733551
LSTM	64.0	200.0	9.0	0.035769056528806686	0.28441062569618225
GRU	512.0	300.0	7.0	0.006553095765411854	0.291361004114151
LSTM	512.0	200.0	10.0	0.023443363606929786	0.4350709915161133
GRU	64.0	400.0	3.0	0.005122807342559099	0.6337853670120239
LSTM	512.0	100.0	26.0	0.043923377990722656	0.30867427587509155
GRU	32.0	200.0	19.0	0.01611253060400486	4.7078375816345215
GRU	32.0	200.0	27.0	0.013218945823609829	6.062511920928955
GRU	256.0	300.0	15.0	0.003501948667690158	1.0955641269683838
GRU	256.0	400.0	8.0	0.0015024894382804632	2.1464881896972656
GRU	16.0	100.0	28.0	0.04331490024924278	3.2276744842529297
LSTM	128.0	300.0	3.0	0.017436264082789418	3.6023428440093994
GRU	64.0	300.0	11.0	0.0044600688852369785	3.0869898796081543
GRU	256.0	200.0	15.0	0.021994473412632942	0.35916396975517273
LSTM	64.0	300.0	21.0	0.011551265604794024	3.1931142807006836
LSTM	512.0	200.0	14.0	0.027663029730319973	1.311249017715454
LSTM	32.0	400.0	9.0	0.011170469224452972	2.420344114303589
GRU	512.0	400.0	21.0	0.00123731535859406	0.44576048851013184
LSTM	512.0	300.0	17.0	0.018255028873682026	2.699530839920044
LSTM	32.0	300.0	3.0	0.02741801366209984	5.335717678070068
GRU	64.0	100.0	5.0	0.05382828786969185	1.1068100929260254
GRU	16.0	300.0	6.0	0.007584898732602595	7.990774631500244
GRU	32.0	100.0	24.0	0.040279824286699295	0.6576138734817505
LSTM	32.0	100.0	17.0	0.04866974800825119	1.9465969800949097
GRU	128.0	100.0	22.0	0.03516001254320145	2.1153721809387207
GRU	16.0	400.0	22.0	0.002522681374102831	8.593918800354004
LSTM	16.0	100.0	21.0	0.05359804257750511	3.470759153366089
GRU	64.0	100.0	6.0	0.04007484018802643	4.437109470367432
LSTM	32.0	200.0	26.0	0.031171811744570725	1.5561290979385376
LSTM	512.0	200.0	17.0	0.029986433684825894	4.446330547332764
LSTM	128.0	200.0	8.0	0.03766931965947151	0.4662001132965088
GRU	128.0	300.0	22.0	0.004048516042530537	2.3427224159240723
LSTM	512.0	200.0	14.0	0.024213256314396855	0.4787617027759552
LSTM	128.0	400.0	29.0	0.007063613273203374	3.602945566177368
LSTM	128.0	200.0	27.0	0.031140480190515518	3.0840601921081543
GRU	16.0	300.0	23.0	0.005326026119291782	7.225297451019287
GRU	128.0	100.0	13.0	0.0423257015645504	2.612945318222046
LSTM	32.0	400.0	12.0	0.012409794144332407	3.671641111373901
LSTM	128.0	300.0	22.0	0.013599577359855177	0.3512706160545349
GRU	128.0	300.0	9.0	0.004957384429872036	0.4052457809448242
GRU	64.0	100.0	3.0	0.054956987500190735	0.24880895018577576
LSTM	128.0	200.0	21.0	0.0325998030602932	1.3308477401733398
GRU	32.0	400.0	12.0	0.0020858542993664733	5.453333854675293
LSTM	128.0	100.0	17.0	0.04418013617396355	3.1438560485839844
LSTM	512.0	400.0	8.0	0.011610177345573902	2.9117021560668945
LSTM	32.0	100.0	16.0	0.054939545691013336	2.139870405197144
GRU	256.0	100.0	23.0	0.04021631181240082	0.16342304646968842
LSTM	32.0	100.0	9.0	0.06060938537120819	1.8948363065719604
GRU	512.0	400.0	16.0	0.0020268619991838928	0.8454375267028809
LSTM	256.0	300.0	21.0	0.01650185510516167	0.310669481754303
LSTM	256.0	400.0	10.0	0.007083036471158265	5.805710792541504
GRU	128.0	100.0	2.0	0.048442941159009933	3.3444979190826416
LSTM	16.0	200.0	21.0	0.03529762476682663	3.3235280513763428
LSTM	16.0	200.0	8.0	0.02232199907302856	4.104957580566406
LSTM	16.0	200.0	7.0	0.034459102898836136	4.498722553253174
LSTM	128.0	200.0	21.0	0.03504621982574463	1.7920007705688477
LSTM	512.0	100.0	29.0	0.040467869490385056	0.1596352458000183
LSTM	16.0	400.0	18.0	0.008139261044561863	3.5491912364959717
LSTM	64.0	300.0	20.0	0.01583270914852619	1.4628256559371948
GRU	16.0	200.0	20.0	0.021092452108860016	4.188591480255127
GRU	512.0	200.0	13.0	0.015172458253800869	5.001506328582764
GRU	256.0	200.0	19.0	0.017606131732463837	2.821906328201294
GRU	256.0	100.0	4.0	0.042075105011463165	0.18479745090007785
GRU	16.0	300.0	9.0	0.006629804614931345	0.2780018448829651
LSTM	512.0	100.0	8.0	0.049270182847976685	3.4341297149658203
GRU	256.0	300.0	19.0	0.005235163029283285	1.1660128831863403
LSTM	16.0	200.0	6.0	0.04492999985814095	3.692236423492432
GRU	16.0	100.0	12.0	0.04494126886129378	3.323235034942627
LSTM	128.0	200.0	16.0	0.031565435230731964	2.071463823318481
GRU	32.0	300.0	28.0	0.005278220400214195	4.225199222564696
LSTM	128.0	300.0	4.0	0.018432853743433952	0.5807775259017944
GRU	16.0	200.0	17.0	0.00944191962480545	7.676067352294923
LSTM	64.0	300.0	25.0	0.016273854300379753	2.071131944656372
LSTM	128.0	400.0	18.0	0.007204021327197552	4.385831356048584
GRU	256.0	400.0	22.0	0.0017884634435176852	1.0553361177444458
GRU	256.0	200.0	24.0	0.02051356993615628	1.6872702836990356
LSTM	256.0	300.0	20.0	0.012880982831120493	3.807414531707764
GRU	128.0	200.0	20.0	0.01568741537630558	3.1364848613739014
LSTM	256.0	400.0	10.0	0.009234379045665264	1.1869840621948242
LSTM	32.0	300.0	13.0	0.015381472185254097	4.195401668548584
GRU	64.0	200.0	8.0	0.02306967042386532	0.5000820159912109
LSTM	16.0	300.0	23.0	0.015731662511825558	2.816110849380493
LSTM	32.0	100.0	7.0	0.054623935371637344	2.918596029281616
LSTM	16.0	300.0	20.0	0.015162778086960316	3.9822461605072017
GRU	64.0	300.0	9.0	0.0068213664926588535	0.2950481474399567
LSTM	16.0	100.0	20.0	0.052206605672836304	3.260349035263061
GRU	256.0	300.0	17.0	0.007595836650580169	0.28800106048583984
GRU	128.0	200.0	26.0	0.013716783374547958	1.3466514348983765
LSTM	16.0	100.0	28.0	0.05339717864990234	2.657312393188477
GRU	128.0	400.0	9.0	0.0014895525528118017	3.0789425373077406
GRU	128.0	100.0	5.0	0.038603216409683234	0.3419001996517181
LSTM	256.0	200.0	25.0	0.023600827902555462	0.4646416902542114
GRU	64.0	300.0	27.0	0.004030332900583744	1.5382099151611328
LSTM	16.0	300.0	4.0	0.016538038849830627	2.60819411277771
GRU	256.0	300.0	14.0	0.0055202306248247615	1.891801118850708
GRU	256.0	300.0	16.0	0.003806536784395576	2.699471950531006
LSTM	512.0	400.0	12.0	0.005912405904382467	4.015487194061278
GRU	32.0	200.0	22.0	0.01095008570700884	4.574511528015137
LSTM	16.0	300.0	11.0	0.02606150321662426	1.9204699993133545
GRU	64.0	400.0	6.0	0.002472766442224384	1.6390947103500366
LSTM	32.0	300.0	17.0	0.01545749884098768	4.255213737487793
GRU	64.0	300.0	8.0	0.00347006693482399	3.9893817901611333
GRU	32.0	400.0	10.0	0.002793210325762629	0.3596949279308319
LSTM	512.0	100.0	20.0	0.0455605573952198	2.874204158782959
GRU	32.0	100.0	26.0	0.04105779901146889	2.9419679641723637
LSTM	512.0	200.0	4.0	0.03698282688856125	1.638863205909729
LSTM	64.0	200.0	4.0	0.03458181396126747	0.20382246375083926
LSTM	256.0	400.0	15.0	0.008727693930268288	0.8354600071907043
GRU	512.0	300.0	15.0	0.006043445784598589	0.4480014443397522
LSTM	128.0	200.0	22.0	0.02391113899648189	0.3395691215991974
LSTM	128.0	300.0	27.0	0.018707681447267532	0.9867002964019777
GRU	32.0	400.0	9.0	0.0024391086772084236	5.128276348114014
LSTM	64.0	200.0	3.0	0.03390445932745933	0.4504720866680145
LSTM	256.0	200.0	17.0	0.029735203832387924	2.516775369644165
LSTM	128.0	300.0	4.0	0.013971470296382904	0.6103803515434265
GRU	32.0	200.0	27.0	0.016860313713550568	4.682811737060547
LSTM	256.0	400.0	14.0	0.00645277975127101	1.34214448928833
GRU	32.0	100.0	28.0	0.03726799041032791	2.5990514755249023
LSTM	64.0	300.0	26.0	0.012993187643587593	1.2998900413513184
GRU	16.0	400.0	26.0	0.0023065335117280483	6.139742851257324
GRU	512.0	100.0	15.0	0.04220452159643173	3.7773396968841553
GRU	512.0	200.0	25.0	0.0215211920440197	0.2953588366508484
GRU	512.0	300.0	10.0	0.00758881587535143	0.3473157584667206
LSTM	128.0	400.0	25.0	0.008799978531897068	0.4300447106361389
GRU	128.0	300.0	8.0	0.005469576921314001	0.3809767961502075
GRU	32.0	400.0	5.0	0.002045860746875405	9.630254745483398
GRU	32.0	400.0	5.0	0.0043554301373660564	0.4074696004390717
GRU	16.0	200.0	19.0	0.021978206932544708	4.791158676147461
GRU	128.0	100.0	25.0	0.03744371235370636	2.9411716461181636
GRU	512.0	300.0	16.0	0.003804860636591911	0.385538786649704
LSTM	256.0	200.0	15.0	0.0339982770383358	1.9853051900863647
GRU	256.0	300.0	12.0	0.004377681761980057	0.4273400604724884
GRU	32.0	200.0	10.0	0.017818694934248924	7.527952671051025
GRU	256.0	300.0	18.0	0.004771387670189142	3.177475452423096
LSTM	32.0	200.0	28.0	0.028988333418965336	3.14642071723938
LSTM	512.0	300.0	19.0	0.012997033074498177	4.220226764678955
GRU	512.0	400.0	21.0	0.0014697540318593385	2.1133527755737305
LSTM	32.0	400.0	13.0	0.011950676329433918	5.814867973327638
LSTM	32.0	400.0	11.0	0.00867757573723793	4.577615737915039
GRU	256.0	200.0	12.0	0.02316403761506081	0.20716388523578644
GRU	512.0	300.0	26.0	0.005915777292102575	0.32666584849357605
LSTM	256.0	400.0	17.0	0.006144133396446705	2.410672664642334
GRU	512.0	300.0	2.0	0.021916769444942474	11.198904037475586
GRU	64.0	300.0	10.0	0.004149171989411116	1.9901347160339355
LSTM	128.0	100.0	13.0	0.0454593189060688	2.3520991802215576
GRU	128.0	200.0	26.0	0.014821139164268969	2.498220205307007
LSTM	16.0	200.0	9.0	0.02805945090949536	3.9390323162078857
GRU	16.0	200.0	3.0	0.02618852257728577	7.542221546173098
GRU	16.0	400.0	5.0	0.002916214056313038	2.257266998291016
GRU	512.0	300.0	17.0	0.0065578785724937924	2.4667210578918457
LSTM	256.0	200.0	24.0	0.027748499065637592	2.120147705078125
GRU	64.0	200.0	17.0	0.009926547296345234	0.5293995141983032
GRU	64.0	200.0	21.0	0.021587111055850983	1.708321213722229
LSTM	64.0	100.0	22.0	0.052361242473125465	1.8325691223144531
LSTM	512.0	200.0	5.0	0.034352269023656845	0.4601103067398071
LSTM	512.0	200.0	13.0	0.022989241406321533	2.316200494766236
LSTM	64.0	300.0	12.0	0.015758443623781204	2.0063741207122803
LSTM	128.0	100.0	21.0	0.04830557852983475	2.467966794967652
GRU	16.0	300.0	9.0	0.004946460016071796	4.555873394012451
LSTM	128.0	400.0	19.0	0.0064158523455262175	3.412085056304932
LSTM	256.0	200.0	5.0	0.02886033058166504	0.4291169941425324
GRU	32.0	100.0	7.0	0.04884540289640426	5.09231424331665
GRU	128.0	400.0	21.0	0.001831917907111347	1.6552190780639648
GRU	128.0	300.0	4.0	0.003829516703262925	5.408040523529053
LSTM	128.0	300.0	27.0	0.010187258943915369	4.3555517196655265
GRU	128.0	200.0	24.0	0.011156825348734856	3.684248447418213
GRU	256.0	200.0	2.0	0.030851757153868675	0.4522686004638672
LSTM	128.0	100.0	15.0	0.054266512393951416	2.057119369506836
LSTM	32.0	100.0	15.0	0.05454384535551071	2.96197509765625
GRU	64.0	100.0	19.0	0.04655526578426361	3.002060651779175
GRU	32.0	100.0	28.0	0.04439735785126686	3.550337314605713
LSTM	32.0	300.0	20.0	0.013702658005058764	5.154213905334473
GRU	512.0	300.0	10.0	0.004861551336944103	0.580910325050354
GRU	256.0	300.0	18.0	0.003829241031780839	0.3033612370491028
LSTM	256.0	300.0	9.0	0.01644071750342846	0.4797458052635193
LSTM	32.0	400.0	24.0	0.006819685455411673	4.873524188995361
LSTM	32.0	100.0	21.0	0.05370604619383812	3.256412982940674
GRU	64.0	200.0	5.0	0.02943990007042885	0.4718979001045227
GRU	16.0	100.0	29.0	0.0426749512553215	3.5019037723541264
LSTM	512.0	200.0	3.0	0.0487506315112114	2.9507858753204346
GRU	512.0	100.0	25.0	0.03633392974734306	0.2979043424129486
LSTM	64.0	200.0	17.0	0.03207073360681534	1.1857279539108276
GRU	256.0	300.0	14.0	0.004247939214110375	4.083327770233153
GRU	512.0	300.0	21.0	0.004540777299553156	1.2059797048568726
GRU	128.0	200.0	29.0	0.011354153044521809	2.1351230144500732
GRU	32.0	400.0	25.0	0.0024243458174169072	6.318665027618407
GRU	512.0	200.0	23.0	0.017225449904799458	1.0330481529235842
LSTM	16.0	300.0	2.0	0.04553273320198059	4.832587242126465
LSTM	32.0	200.0	13.0	0.02740050107240677	1.2440247535705566
GRU	128.0	200.0	16.0	0.01437733229249716	0.2762013077735901
GRU	64.0	100.0	14.0	0.04408938810229302	2.181581258773804
LSTM	32.0	100.0	19.0	0.04777050018310547	3.276840925216675
GRU	32.0	400.0	3.0	0.013892686925828457	5.188095569610597
LSTM	64.0	200.0	22.0	0.03205864503979683	3.8097608089447017
GRU	16.0	300.0	20.0	0.005449712742120028	5.197803974151611
GRU	128.0	100.0	9.0	0.03847819939255714	0.2401738762855529
GRU	16.0	300.0	19.0	0.00383230485022068	8.316271781921388
GRU	64.0	400.0	14.0	0.0017639319412410261	0.3592438995838165
LSTM	256.0	100.0	4.0	0.05524761974811554	0.508901059627533
LSTM	128.0	100.0	16.0	0.05217093974351883	1.9704675674438483
LSTM	128.0	200.0	29.0	0.028672674670815468	0.2816368043422699
LSTM	16.0	100.0	20.0	0.06151993200182915	2.297162771224976
GRU	128.0	400.0	18.0	0.0016715057427063586	4.565898418426514
LSTM	512.0	300.0	8.0	0.0229702778160572	0.6276207566261292
GRU	512.0	200.0	27.0	0.017522914335131645	0.2679429948329925
LSTM	32.0	200.0	6.0	0.03586440905928612	0.8937669396400452
LSTM	512.0	300.0	5.0	0.015543273650109768	2.30350661277771
LSTM	64.0	400.0	14.0	0.01094042882323265	0.3298657536506653
GRU	32.0	300.0	26.0	0.004567825701087713	4.190725803375243
LSTM	128.0	100.0	3.0	0.04771028086543083	4.4348106384277335
GRU	16.0	300.0	29.0	0.00429238798096776	5.184396743774414
LSTM	32.0	300.0	8.0	0.02367909625172615	3.37906813621521
LSTM	32.0	100.0	9.0	0.05649684742093086	2.496913194656372
LSTM	256.0	300.0	10.0	0.02312556467950344	3.1076912879943848
LSTM	64.0	100.0	17.0	0.04934762418270111	2.059701919555664
GRU	32.0	400.0	23.0	0.0023147959727793928	8.145463943481445
LSTM	256.0	400.0	9.0	0.0069945454597473145	1.240572452545166
LSTM	16.0	300.0	13.0	0.020797694101929658	2.729449510574341
GRU	32.0	300.0	19.0	0.003372420324012637	9.123790740966797
GRU	32.0	200.0	17.0	0.02503160387277603	5.19199275970459
GRU	256.0	400.0	28.0	0.0011309933615848422	4.975165367126465
GRU	16.0	300.0	26.0	0.004414508119225502	6.56592321395874
GRU	64.0	100.0	20.0	0.03868578001856804	0.7589938044548035
LSTM	256.0	100.0	25.0	0.043073315173387534	0.3743220865726471
GRU	128.0	300.0	24.0	0.003253799630329013	1.7402207851409912
GRU	64.0	400.0	11.0	0.002362848259508609	0.32324156165122986
GRU	256.0	300.0	11.0	0.0038302154280245295	2.033136367797852
LSTM	512.0	200.0	23.0	0.0314057357609272	1.7559106349945068
GRU	512.0	100.0	13.0	0.036374080926179886	0.2082357406616211
LSTM	64.0	300.0	23.0	0.0160612054169178	2.471309423446656
GRU	32.0	400.0	15.0	0.0019106667023152113	6.02663516998291
GRU	128.0	300.0	16.0	0.0023775240406394005	3.53594708442688
GRU	512.0	100.0	28.0	0.03830485790967941	0.15276655554771426
GRU	64.0	400.0	25.0	0.001827183645218611	2.834059238433838
GRU	16.0	200.0	2.0	0.04100848361849785	5.156989574432373
LSTM	32.0	100.0	27.0	0.049285180866718285	2.648637056350708
GRU	32.0	200.0	4.0	0.0434044674038887	4.998274803161621
GRU	16.0	200.0	9.0	0.04329826682806015	5.016669750213623
LSTM	16.0	100.0	11.0	0.06142335757613183	2.814497709274292
GRU	32.0	400.0	4.0	0.004070390481501818	9.590010643005373
LSTM	32.0	100.0	16.0	0.04925686493515968	3.3389174938201904
LSTM	16.0	400.0	6.0	0.006675516255199909	3.412527561187744
LSTM	32.0	100.0	22.0	0.05342934653162956	2.792691707611084
GRU	64.0	400.0	28.0	0.0015335618518292904	4.51338529586792
GRU	128.0	100.0	11.0	0.03969072923064232	2.4814329147338867
GRU	256.0	100.0	6.0	0.045691009610891335	1.5923588275909424
LSTM	32.0	400.0	19.0	0.006927205249667168	4.511622905731201
LSTM	32.0	100.0	28.0	0.04912210255861282	2.696496725082397
GRU	64.0	200.0	21.0	0.01073039136826992	1.0917192697525024
GRU	64.0	200.0	8.0	0.011372734792530537	0.4976418316364288
GRU	128.0	200.0	29.0	0.01693217270076275	2.9601879119873047
GRU	512.0	100.0	27.0	0.03598099946975708	0.962167263031006
GRU	64.0	400.0	21.0	0.001975592225790024	1.8289637565612795
LSTM	128.0	300.0	5.0	0.016177115961909294	3.5387117862701416
GRU	512.0	400.0	11.0	0.0014039770467206836	5.2863688468933105
